REPYR,REPORT_NUM,FAC NAME,CHEM NAME,TRIFACID,FAC STREET1,FAC CITY,FAC ZIP,FAC COUNTY,CAS_NO,TECH NAME,TECH PHONE,TECH E-ADDRESS,CONT NAME,CONT PHONE,CONT_E-ADDRESS,NAICS,NAICS1,NAICS2,NAICS3,NAICS4,NAICS5,NAICS6,FORM A,FORM R,REVISION,REVISIONCODE1,REVISIONCODE2,WITHDRAWAL,WITHDRAWALCODE1,WITHDRAWALCODE2,MAX ONSITE,FUGITIVE,STACK,WATER1,RIVER1,WATER2,RIVER2,RCRA REL,LANDFILL,LANDFARM,LANDIMP,LANDIMP OTHR,LANDOTHR,METAL,METAL TO POTW,POTW,POTW2,OFF TRE,OFF STE REL1,OFF STE TRE1,OFF STATE1,OFF STE REL2,OFF STE TRE2,OFF STATE2,OFF STE REL3,OFF STE TRE3,OFF STATE3,OFF STE REL4,OFF STE TRE4,OFF STATE4,OFF STE REL5,OFF STE TRE5,OFF STATE5,OFF STE REL6,OFF STE TRE6,OFF STATE6,OFF STE REL7,OFF STE TRE7,OFF STATE7,OFF STE REL8,OFF STE TRE8,OFF STATE8,OFF STE REL9,OFF STE TRE9,OFF STATE9,ON ER B,OFF ER B,ON RCY B,OFF RCY B,ON TRE B,NON POTW OFF TRE,ACCID,P INDEX,CALC REL B,CALC OFF DIS,CALC OFF ER B,CALC OFF RCY B,RELEASE B,REL 81 A,REL 81 B,REL 81 C,REL 81 D,TOTAL TO AIR,TOTAL TO LAND,TOTAL TO WATER,FAC MAILSTREET1,FAC MAILCITY,FAC MAILSTREET2,FAC MAILSTATE,FAC MAILZIP,FAC MAILCOUNTY,CERT NAME,CERT TITLE,RIVERPERCENT1,RIVERPERCENT2,FUGITIVEBASIS,STACKBASIS,BASISCODE1,BASISCODE2,RCRA RELBASIS,LANDFILLBASIS,LANDFARMBASIS,LANDIMPBASIS,LANDIMP OTHRBASIS,LANDOTHRBASIS,POTWBASIS1,POTWFAC1,POTWCITY1,POTWSTATE1,POTWBASIS2,POTWFAC2,POTWCITY2,POTWSTATE2,OFF CITY1,OFF NAME1,OFF BASIS1,OFF CITY2,OFF NAME2,OFF BASIS2,OFF CITY3,OFF NAME3,OFF BASIS3,OFF CITY4,OFF NAME4,OFF BASIS4,OFF CITY5,OFF NAME5,OFF BASIS5,OFF CITY6,OFF NAME6,OFF BASIS6,OFF CITY7,OFF NAME7,OFF BASIS7,OFF CITY8,OFF NAME8,OFF BASIS8,OFF CITY9,OFF NAME9,OFF BASIS9,Geocoded Facility Location
2012,3310,BASF SEAFORD,Styrene,19973SCJHN100IN,100 INDUSTRIAL BLVD,SEAFORD,19973,Sussex,100-42-5,NICHOLAS R. SAPONE,3029925600,NICHOLAS.SAPONE@BASF.COM,MAUREEN PAUKERT,9732456077,MAUREEN.PAUKERT@BASF.COM,325,325211,,,,,,0,1,0,,,0,,,5,174,59,0,,0,,0,0,0,0,0,0,,,0,0,0,130,M56,AR,0,M64,VA,0,M64,DE,0,,,0,,,0,,,0,,,0,,,0,,,0,130,0,0,670,0,0,0.810000002,233,0,0,0,0,0,233,0,0,,,,,,,,,,Paul Pringle,Site Manager,0,0,E1,E2,,,,,,,,,O,SEAFORD WASTE TREATMENT PLANT,SEAFORD,DE,,,,,BENTON,RINECO CHEMICAL,O,SALUDA,MIDDLE PENINSULA LANDFILL,O,GEORGETOWN,DE SOLID WASTE AUTHORITY SOUTH,O,,,,,,,,,,,,,,,,,,,"100 INDUSTRIAL BLVD
SEAFORD, DE 19973
(38.657136, -75.62272)"
2012,3364,CARL KING,"1,2,4-Trimethylbenzene",19901CRLKN1400E,1400 E LEBANON RD,DOVER,19901,Kent,95-63-6,RANDY WAYNE,3013223111,RWAYNE@GRIFFITHOIL.COM,John R Hall,3013223111,jhall@griffithoil.com,454,454311,454312,454319,,,,1,0,0,,,0,,,,0,0,0,,0,,0,0,0,0,0,0,,,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2510 SCHUSTER DR,CHEVERLY,,MD,20781,,John Hall,CLAIMS MANAGER,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1400 E LEBANON RD
DOVER, DE 19901
(39.118305, -75.50509)"
2012,3365,CARL KING,Naphthalene,19901CRLKN1400E,1400 E LEBANON RD,DOVER,19901,Kent,91-20-3,RANDY WAYNE,3013223111,RWAYNE@GRIFFITHOIL.COM,John R Hall,3013223111,jhall@griffithoil.com,454,454311,454312,454319,,,,1,0,0,,,0,,,,0,0,0,,0,,0,0,0,0,0,0,,,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2510 SCHUSTER DR,CHEVERLY,,MD,20781,,John Hall,CLAIMS MANAGER,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1400 E LEBANON RD
DOVER, DE 19901
(39.118305, -75.50509)"
2012,3366,CARL KING,Xylene (mixed isomers),19901CRLKN1400E,1400 E LEBANON RD,DOVER,19901,Kent,1330-20-7,RANDY WAYNE,3013223111,RWAYNE@GRIFFITHOIL.COM,John R Hall,3013223111,jhall@griffithoil.com,454,454311,454312,454319,,,,1,0,0,,,0,,,,0,0,0,,0,,0,0,0,0,0,0,,,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2510 SCHUSTER DR,CHEVERLY,,MD,20781,,John Hall,CLAIMS MANAGER,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1400 E LEBANON RD
DOVER, DE 19901
(39.118305, -75.50509)"
2012,3260,CHROME DEPOSIT,Lead Compounds,19713CHRMD9TYLE,9 TYLER WAY,NEWARK,19713,New Castle,N420,RONALD BAHR,6307191144,OFFICE@LIBERTYENGINEERINGINC.COM,JOHN BLASKO,3023687525,,332,332813,,,,,,0,1,0,,,0,,,4,0,0,0,,0,,0,0,0,0,0,0,1,,0,0,0,0.100000001,M94,PA,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,0,0,0.389999986,0.100000001,0.100000001,0,0,0,0,0,0,0.100000001,,,,,,,,,,JOHN BLASKO,General Manager,0,0,,O,,,,,,,,O,,,,,,,,,HATFIELD,REPUBLIC ENVIRONMENTAL SYSTEMS,O,,,,,,,,,,,,,,,,,,,,,,,,,"9 TYLER WAY
NEWARK, DE 19713
(39.654469, -75.722613)"
2012,3463,COLOR WORKS,Manganese,1972WCLRWR251ED,251 Edwards Ave,New Castle,19720,New Castle,7439-96-5,Sean O. Histed,3023248411,sean@colorworkspainting.com,Sean O. Histed,3023248411,sean@colorworkspainting.com,332,332812,,,,,,0,1,0,,,0,,,2,0,0,0,Army Creek,0,,0,0,0,0,0,0,1,,0,0,0,716,M93,DE,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,716,0,0,0,1.210000038,0,0,0,0,0,0,0,0,0,,,,,,,,,,Sean Histed,President,100,0,E2,E2,C,,,,,,,,,,,,,,,,WILMINGTON,DIAMOND STATE RECYCLING CORP,C,,,,,,,,,,,,,,,,,,,,,,,,,"251 Edwards Ave
New Castle, DE 19720
(39.64967, -75.596154)"
2012,3434,CRODA,Certain Glycol Ethers,19720CMRCSCHERR,315 CHERRY LN,NEW CASTLE,19720,New Castle,N230,KRISTINA LF ROBERTS,3024295244,KRISTINA.ROBERTS@CRODA.COM,ROBERT J. TOUHEY,3024295269,ROBERT.TOUHEY@CRODA.COM,325,325613,,,,,,0,1,0,,,0,,,5,1.299999952,1,0,Delaware River,0,,0,0,0,0,0,0,,,3190,0,3190,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,0,0,1.049999952,2.299999952,0,0,0,0,0,2.299999952,0,0,,,,,,,,,,Robert Stewart,Site Director,0,0,E1,E2,O,,,,,,,,C,"WILMINGTON WASTEWATER TREATMENT PLANT- 12TH ST & HAY RD, WI",WILMINGTON,DE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"315 CHERRY LN
NEW CASTLE, DE 19720
(39.689891, -75.545478)"
2012,3435,CRODA,Diethanolamine,19720CMRCSCHERR,315 CHERRY LN,NEW CASTLE,19720,New Castle,111-42-2,KRISTINA LF ROBERTS,3024295244,KRISTINA.ROBERTS@CRODA.COM,ROBERT J. TOUHEY,3024295269,ROBERT.TOUHEY@CRODA.COM,325,325613,,,,,,0,1,0,,,0,,,4,2.059999943,2.339999914,0,Delaware River,0,,0,0,0,0,0,0,,,40,0,40,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,0,0,1.049999952,4.400000095,0,0,0,0,0,4.400000095,0,0,,,,,,,,,,Robert Stewart,Site Director,0,0,E1,E2,M2,,,,,,,,C,"WILMINGTON WASTEWATER TREATMENT PLANT- 12TH ST & HAY RD, WI",WILMINGTON,DE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"315 CHERRY LN
NEW CASTLE, DE 19720
(39.689891, -75.545478)"
2012,3436,CRODA,Ethylene oxide,19720CMRCSCHERR,315 CHERRY LN,NEW CASTLE,19720,New Castle,75-21-8,KRISTINA LF ROBERTS,3024295244,KRISTINA.ROBERTS@CRODA.COM,ROBERT J. TOUHEY,3024295269,ROBERT.TOUHEY@CRODA.COM,325,325613,,,,,,0,1,0,,,0,,,6,70.80000305,2175,0,,0,,0,0,0,0,0,0,,,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,41.63,0,0,1.049999952,2245.8,0,0,0,0,0,2245.8,0,0,,,,,,,,,,Robert Stewart,Site Director,0,0,E1,E2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"315 CHERRY LN
NEW CASTLE, DE 19720
(39.689891, -75.545478)"
2012,3437,CRODA,Methanol,19720CMRCSCHERR,315 CHERRY LN,NEW CASTLE,19720,New Castle,67-56-1,KRISTINA LF ROBERTS,3024295244,KRISTINA.ROBERTS@CRODA.COM,ROBERT J. TOUHEY,3024295269,ROBERT.TOUHEY@CRODA.COM,325,325613,,,,,,0,1,0,,,0,,,4,0.270000011,680.2600098,0,Delaware River,0,,0,0,0,0,0,0,,,6277,0,6277,8400,M56,NJ,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,8400,0,0,0,0,0,1.049999952,680.5300293,0,0,0,0,0,680.5300293,0,0,,,,,,,,,,Robert Stewart,Site Director,0,0,E1,E2,C,,,,,,,,C,"WILMINGTON WASTEWATER TREATMENT PLANT- 12TH ST & HAY RD, WI",WILMINGTON,DE,,,,,MIDDLESEX,MARISOL INCORPORATED,C,,,,,,,,,,,,,,,,,,,,,,,,,"315 CHERRY LN
NEW CASTLE, DE 19720
(39.689891, -75.545478)"
2012,3439,CRODA,Naphthalene,19720CMRCSCHERR,315 CHERRY LN,NEW CASTLE,19720,New Castle,91-20-3,KRISTINA LF ROBERTS,3024295244,KRISTINA.ROBERTS@CRODA.COM,ROBERT J. TOUHEY,3024295269,ROBERT.TOUHEY@CRODA.COM,325,325613,,,,,,0,1,0,,,0,,,4,1,2,0,Delaware River,0,,0,0,0,0,0,0,,,0,0,420,420,M50,PA,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,420,0,1.049999952,3,0,0,0,0,0,3,0,0,,,,,,,,,,Robert Stewart,Site Director,0,0,E2,E2,C,,,,,,,,,,,,,,,,MYERSTOWN,WASTE RECOVERY SOLUTIONS,C,,,,,,,,,,,,,,,,,,,,,,,,,"315 CHERRY LN
NEW CASTLE, DE 19720
(39.689891, -75.545478)"
2012,3438,CRODA,n-Butyl alcohol,19720CMRCSCHERR,315 CHERRY LN,NEW CASTLE,19720,New Castle,71-36-3,KRISTINA LF ROBERTS,3024295244,KRISTINA.ROBERTS@CRODA.COM,ROBERT J. TOUHEY,3024295269,ROBERT.TOUHEY@CRODA.COM,325,325613,,,,,,0,1,0,,,0,,,3,0.300000012,100,0,,0,,0,0,0,0,0,0,,,304,0,304,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,0,0,1.049999952,100.3000031,0,0,0,0,0,100.3000031,0,0,,,,,,,,,,Robert Stewart,Site Director,0,0,E2,E2,,,,,,,,,C,"WILMINGTON WASTEWATER TREATMENT PLANT- 12TH ST & HAY RD, WI",WILMINGTON,DE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"315 CHERRY LN
NEW CASTLE, DE 19720
(39.689891, -75.545478)"
2012,3440,CRODA,Propylene oxide,19720CMRCSCHERR,315 CHERRY LN,NEW CASTLE,19720,New Castle,75-56-9,KRISTINA LF ROBERTS,3024295244,KRISTINA.ROBERTS@CRODA.COM,ROBERT J. TOUHEY,3024295269,ROBERT.TOUHEY@CRODA.COM,325,325613,,,,,,0,1,0,,,0,,,5,6.409999847,612,0,,0,,0,0,0,0,0,0,,,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,43.55,0,0,1.049999952,618.4099731,0,0,0,0,0,618.4099731,0,0,,,,,,,,,,Robert Stewart,Site Director,0,0,E1,E2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"315 CHERRY LN
NEW CASTLE, DE 19720
(39.689891, -75.545478)"
2012,3492,DELAWARE CITY REFINERY,"1,2,4-Trimethylbenzene",19706TXCDL2000W,4550 WRANGLE HILL RD,DELAWARE CITY,19706,New Castle,95-63-6,BONNIE MCMICHAEL,3028346074,BONNIE.MCMICHAEL@PBFENERGY.COM,LISA LINDSEY,8562244354,LISA.LINDSEY@PBFENERGY.COM,324,324110,,,,,,0,1,0,,,0,,,7,553,617,5,Delaware River,0,,0,0,0,0,0,0,,,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,59178,0,0,5.809999943,1175,0,0,0,0,0,1175,0,0,,,,,,,,,,Heather Chelpaty,VP HSE,0,0,O,O,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,3495,DELAWARE CITY REFINERY,Ammonia,19706TXCDL2000W,4550 WRANGLE HILL RD,DELAWARE CITY,19706,New Castle,7664-41-7,BONNIE MCMICHAEL,3028346074,BONNIE.MCMICHAEL@PBFENERGY.COM,LISA LINDSEY,8562244354,LISA.LINDSEY@PBFENERGY.COM,324,324110,,,,,,0,1,0,,,0,,,6,5,25061,4018,Delaware River,0,,0,0,0,0,0,0,,,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,14987723,0,0,0,63430,0,0,2.200000048,29084,0,0,0,0,0,29084,0,0,,,,,,,,,,Heather Chelpaty,VP HSE,0,0,O,O,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,3496,DELAWARE CITY REFINERY,Anthracene,19706TXCDL2000W,4550 WRANGLE HILL RD,DELAWARE CITY,19706,New Castle,120-12-7,BONNIE MCMICHAEL,3028346074,BONNIE.MCMICHAEL@PBFENERGY.COM,LISA LINDSEY,8562244354,LISA.LINDSEY@PBFENERGY.COM,324,324110,,,,,,0,1,0,,,0,,,4,5,5,5,Delaware River,0,,0,0,0,0,0,0,,,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,0,0,1,15,0,0,0,0,0,15,0,0,,,,,,,,,,Heather Chelpaty,VP HSE,0,0,O,O,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,3497,DELAWARE CITY REFINERY,Asbestos (friable),19706TXCDL2000W,4550 WRANGLE HILL RD,DELAWARE CITY,19706,New Castle,1332-21-4,BONNIE MCMICHAEL,3028346074,BONNIE.MCMICHAEL@PBFENERGY.COM,LISA LINDSEY,8562244354,LISA.LINDSEY@PBFENERGY.COM,324,324110,,,,,,0,1,0,,,0,,,5,0,0,0,,0,,0,0,0,0,0,0,,,0,0,0,232180,M64,PA,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,0,0,0.379999995,232180,232180,0,0,0,0,0,232180,0,,,,,,,,,,Heather Chelpaty,VP HSE,0,0,,,,,,,,,,,,,,,,,,,MORRISVILLE,GROWS LDFL WASTE MGMT,M2,,,,,,,,,,,,,,,,,,,,,,,,,
2012,3498,DELAWARE CITY REFINERY,Benzene,19706TXCDL2000W,4550 WRANGLE HILL RD,DELAWARE CITY,19706,New Castle,71-43-2,BONNIE MCMICHAEL,3028346074,BONNIE.MCMICHAEL@PBFENERGY.COM,LISA LINDSEY,8562244354,LISA.LINDSEY@PBFENERGY.COM,324,324110,,,,,,0,1,0,,,0,,,7,2057,9836,5,Delaware River,0,,0,0,0,0,0,0,,,0,0,8.539999962,53,M92,SC,37,M92,IN,7.639999866,M50,OH,0.600000024,M40,MI,0.300000012,M69,MI,0,,,0,,,0,,,0,,,612514,90,0,0,42429,9,0,5.360000134,11898,0,0,0,0,0,11898,0,0,,,,,,,,,,Heather Chelpaty,VP HSE,0,0,O,O,O,,,,,,,,,,,,,,,,HOLLY HILL,HOLCIM (US) INC HOLLY HILL PLA,M2,GREENCASTLE,BUZZI UNICEM USA - GREENCASTLE,M2,GRAFTON,ROSS INCINERATION SERVICES INC,M2,BELLEVILLE,MICHIGAN DISPOSAL,M2,BELLEVILLE,MICHIGAN DISPOSAL,M2,,,,,,,,,,,,,
2012,3499,DELAWARE CITY REFINERY,"Benzo(g,h,i)perylene",19706TXCDL2000W,4550 WRANGLE HILL RD,DELAWARE CITY,19706,New Castle,191-24-2,BONNIE MCMICHAEL,3028346074,BONNIE.MCMICHAEL@PBFENERGY.COM,LISA LINDSEY,8562244354,LISA.LINDSEY@PBFENERGY.COM,324,324110,,,,,,0,1,0,,,0,,,3,0,0.100000001,5,Delaware River,0,,0,0,0,0,0,0,,,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,474,0,0,2.779999971,5.099999905,0,0,0,0,0,5.099999905,0,0,,,,,,,,,,Heather Chelpaty,VP HSE,0,0,O,O,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,3500,DELAWARE CITY REFINERY,Carbon disulfide,19706TXCDL2000W,4550 WRANGLE HILL RD,DELAWARE CITY,19706,New Castle,75-15-0,BONNIE MCMICHAEL,3028346074,BONNIE.MCMICHAEL@PBFENERGY.COM,LISA LINDSEY,8562244354,LISA.LINDSEY@PBFENERGY.COM,324,324110,,,,,,0,1,0,,,0,,,3,0,1246,0,,0,,0,0,0,0,0,0,,,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,123255,0,0,0,1728246,0,0,0.970000029,1246,0,0,0,0,0,1246,0,0,,,,,,,,,,Heather Chelpaty,VP HSE,0,0,O,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,3501,DELAWARE CITY REFINERY,Carbonyl sulfide,19706TXCDL2000W,4550 WRANGLE HILL RD,DELAWARE CITY,19706,New Castle,463-58-1,BONNIE MCMICHAEL,3028346074,BONNIE.MCMICHAEL@PBFENERGY.COM,LISA LINDSEY,8562244354,LISA.LINDSEY@PBFENERGY.COM,324,324110,,,,,,0,1,0,,,0,,,4,0,537,0,,0,,0,0,0,0,0,0,,,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,83726,0,0,0,14448194,0,0,1.620000005,537,0,0,0,0,0,537,0,0,,,,,,,,,,Heather Chelpaty,VP HSE,0,0,O,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,3502,DELAWARE CITY REFINERY,Cresol (mixed isomers),19706TXCDL2000W,4550 WRANGLE HILL RD,DELAWARE CITY,19706,New Castle,1319-77-3,BONNIE MCMICHAEL,3028346074,BONNIE.MCMICHAEL@PBFENERGY.COM,LISA LINDSEY,8562244354,LISA.LINDSEY@PBFENERGY.COM,324,324110,,,,,,0,1,0,,,0,,,4,0,0,346,Delaware River,0,,0,0,0,0,0,0,,,0,0,4.71999979,4.349999905,M92,SC,3.039999962,M92,IN,3,M69,MI,1,M50,OH,0.720000029,M69,MI,0,,,0,,,0,,,0,,,18162,7.39,0,0,313059,5,0,1,346,0,0,0,0,0,346,0,0,,,,,,,,,,Heather Chelpaty,VP HSE,0,0,O,O,O,,,,,,,,,,,,,,,,HOLLY HILL,HOLCIM (US) INC HOLLY HILL PLA,M2,GREENCASTLE,BUZZI UNICEM USA - GREENCASTLE,M2,BELLEVILLE,MICHIGAN DISPOSAL,M2,GRAFTON,ROSS INCINERATION SERVICES INC,M2,DETROIT,EQ DETROIT INC,M2,,,,,,,,,,,,,
2012,3503,DELAWARE CITY REFINERY,Cumene,19706TXCDL2000W,4550 WRANGLE HILL RD,DELAWARE CITY,19706,New Castle,98-82-8,BONNIE MCMICHAEL,3028346074,BONNIE.MCMICHAEL@PBFENERGY.COM,LISA LINDSEY,8562244354,LISA.LINDSEY@PBFENERGY.COM,324,324110,,,,,,0,1,0,,,0,,,6,12,344,5,Delaware River,0,,0,0,0,0,0,0,,,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,3097,0,0,4,361,0,0,0,0,0,361,0,0,,,,,,,,,,Heather Chelpaty,VP HSE,0,0,O,O,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,3504,DELAWARE CITY REFINERY,Cyanide Compounds,19706TXCDL2000W,4550 WRANGLE HILL RD,DELAWARE CITY,19706,New Castle,N106,BONNIE MCMICHAEL,3028346074,BONNIE.MCMICHAEL@PBFENERGY.COM,LISA LINDSEY,8562244354,LISA.LINDSEY@PBFENERGY.COM,324,324110,,,,,,0,1,0,,,0,,,5,0,0,548,Delaware River,0,,0,0,0,0,0,0,,,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,129957,0,0,0.529999971,548,0,0,0,0,0,548,0,0,,,,,,,,,,Heather Chelpaty,VP HSE,0,0,O,O,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,3505,DELAWARE CITY REFINERY,Cyclohexane,19706TXCDL2000W,4550 WRANGLE HILL RD,DELAWARE CITY,19706,New Castle,110-82-7,BONNIE MCMICHAEL,3028346074,BONNIE.MCMICHAEL@PBFENERGY.COM,LISA LINDSEY,8562244354,LISA.LINDSEY@PBFENERGY.COM,324,324110,,,,,,0,1,0,,,0,,,7,80,1737,5,Delaware River,0,,0,0,0,0,0,0,,,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,6799,0,0,3,1822,0,0,0,0,0,1822,0,0,,,,,,,,,,Heather Chelpaty,VP HSE,0,0,O,O,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,3506,DELAWARE CITY REFINERY,Dioxin and Dioxin-like Compounds,19706TXCDL2000W,4550 WRANGLE HILL RD,DELAWARE CITY,19706,New Castle,N150,BONNIE MCMICHAEL,3028346074,BONNIE.MCMICHAEL@PBFENERGY.COM,LISA LINDSEY,8562244354,LISA.LINDSEY@PBFENERGY.COM,324,324110,,,,,,0,1,0,,,0,,,13,0,0.00124341,0.00000005,Delaware River,0,,0,0,0,0,0,0,,,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0.00124341,0,0,2.440000057,0.00124347,0,0,0,0,0,0.00124347,0,0,,,,,,,,,,Heather Chelpaty,VP HSE,0,0,,M2,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,3507,DELAWARE CITY REFINERY,Ethylbenzene,19706TXCDL2000W,4550 WRANGLE HILL RD,DELAWARE CITY,19706,New Castle,100-41-4,BONNIE MCMICHAEL,3028346074,BONNIE.MCMICHAEL@PBFENERGY.COM,LISA LINDSEY,8562244354,LISA.LINDSEY@PBFENERGY.COM,324,324110,,,,,,0,1,0,,,0,,,7,410,1764,5,Delaware River,0,,0,0,0,0,0,0,,,0,0,45,36,M50,DE,9,M69,MI,0.079999998,M93,MO,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0.079999998,48361,45,0,4.440000057,2179,0,0,0,0,0,2179,0,0,,,,,,,,,,Heather Chelpaty,VP HSE,0,0,O,O,O,,,,,,,,,,,,,,,,NEW CASTLE,CLEAN EARTH OF NEW CASTLE - 94,M2,BELLEVILLE,MICHIGAN DISPOSAL,M2,HANNIBAL,CONTINENTAL CEMENT CO LLC,M2,,,,,,,,,,,,,,,,,,,
2012,3508,DELAWARE CITY REFINERY,"Hydrochloric acid (1995 and after ""Acid Aerosols"" only)",19706TXCDL2000W,4550 WRANGLE HILL RD,DELAWARE CITY,19706,New Castle,7647-01-0,BONNIE MCMICHAEL,3028346074,BONNIE.MCMICHAEL@PBFENERGY.COM,LISA LINDSEY,8562244354,LISA.LINDSEY@PBFENERGY.COM,324,324110,,,,,,0,1,0,,,0,,,5,39,325,0,,0,,0,0,0,0,0,0,,,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,220466,0,0,2.430000067,364,0,0,0,0,0,364,0,0,,,,,,,,,,Heather Chelpaty,VP HSE,0,0,O,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,3475,DELAWARE CITY REFINERY,Hydrogen cyanide,19706TXCDL2000W,4550 WRANGLE HILL RD,DELAWARE CITY,19706,New Castle,74-90-8,BONNIE MCMICHAEL,3028346074,BONNIE.MCMICHAEL@PBFENERGY.COM,LISA LINDSEY,8562244354,LISA.LINDSEY@PBFENERGY.COM,324,324110,,,,,,0,1,0,,,0,,,5,0,2221,764,Delaware River,0,,0,0,0,0,0,0,,,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,313072,0,0,0,75669,0,0,1.809999943,2985,0,0,0,0,0,2985,0,0,,,,,,,,,,Heather Chelpaty,VP HSE,0,0,O,O,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,3509,DELAWARE CITY REFINERY,Hydrogen Sulfide,19706TXCDL2000W,4550 WRANGLE HILL RD,DELAWARE CITY,19706,New Castle,007783-06-4,BONNIE MCMICHAEL,3028346074,BONNIE.MCMICHAEL@PBFENERGY.COM,LISA LINDSEY,8562244354,LISA.LINDSEY@PBFENERGY.COM,324,324110,,,,,,0,1,0,,,0,,,9,107,14870,0,Delaware River,0,,0,0,0,0,0,0,,,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,48229,0,0,0,329299965,0,0,0,14977,0,0,0,0,0,14977,0,0,,,,,,,,,,Heather Chelpaty,VP HSE,0,0,O,O,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
